date,hour,target1,target2
2019-03-02,16,58.3765,34.8369
2019-03-02,17,57.5794,42.0503
2019-03-02,18,71.1923,53.8032
2019-03-02,19,105.4761,191.5265
2019-03-02,20,105.475,145.3046
2019-03-02,21,90.227,54.1348
2019-03-02,22,79.4381,51.4126
2019-03-02,23,64.3571,41.2153
2019-03-02,24,53.2988,41.9123
2019-03-03,1,44.2587,42.649
2019-03-03,2,40.043,37.2224
2019-03-03,3,37.0566,39.5836
2019-03-03,4,34.9183,39.3201
2019-03-03,5,43.0477,38.3517
2019-03-03,6,57.3165,45.4423
2019-03-03,7,88.7858,49.915
2019-03-03,8,92.864,40.6541
2019-03-03,9,82.2606,43.1407
2019-03-03,10,67.6124,36.3603
2019-03-03,11,60.9481,30.0661
2019-03-03,12,57.0775,30.8979
2019-03-03,13,53.6004,32.2208
2019-03-03,14,46.5246,27.3008
2019-03-03,15,42.0361,28.2531
2019-03-03,16,41.5149,28.625
2019-03-03,17,43.6673,27.879
2019-03-03,18,53.4546,30.0679
2019-03-03,19,81.7612,43.773
2019-03-03,20,74.3086,45.6843
2019-03-03,21,58.7665,48.7516
2019-03-03,22,49.99,45.5028
2019-03-03,23,46.1515,35.9741
2019-03-03,24,39.0311,38.9106
2019-03-04,1,35.7521,36.5027
2019-03-04,2,33.8357,56.0501
2019-03-04,3,33.1593,44.26
2019-03-04,4,30.331,52.4715
2019-03-04,5,30.9274,41.619
2019-03-04,6,39.6272,42.8628
2019-03-04,7,55.8504,42.4117
2019-03-04,8,53.7966,29.1297
2019-03-04,9,45.0971,24.6112
2019-03-04,10,37.5375,22.5523
2019-03-04,11,28.8767,21.9041
2019-03-04,12,28.8824,17.5191
2019-03-04,13,27.5543,16.3992
2019-03-04,14,25.7574,18.1662
2019-03-04,15,22.8494,15.4522
2019-03-04,16,22.5953,13.9632
2019-03-04,17,22.8846,15.6083
2019-03-04,18,27.735,21.5611
2019-03-04,19,40.0591,27.406
2019-03-04,20,37.4012,28.8849
2019-03-04,21,31.4343,21.2645
2019-03-04,22,26.713,17.6696
2019-03-04,23,22.831,15.2067
2019-03-04,24,20.9585,10.78
2019-03-05,1,14.1018,17.2247
2019-03-05,2,13.4961,12.0542
2019-03-05,3,13.1537,18.1684
2019-03-05,4,13.1851,15.5732
2019-03-05,5,17.3173,16.9402
2019-03-05,6,23.227,18.6348
2019-03-05,7,33.1109,20.3156
2019-03-05,8,31.1534,20.4347
2019-03-05,9,32.0398,22.3237
2019-03-05,10,32.7134,21.4229
2019-03-05,11,34.5079,19.4924
2019-03-05,12,34.5393,22.3713
2019-03-05,13,31.0027,24.9329
2019-03-05,14,29.649,29.3616
2019-03-05,15,26.5974,25.1997
2019-03-05,16,25.0648,27.9452
2019-03-05,17,25.5537,27.3401
2019-03-05,18,29.4203,23.4011
2019-03-05,19,35.3975,25.2503
2019-03-05,20,35.2511,22.5723
2019-03-05,21,30.0762,20.7322
2019-03-05,22,26.236,17.0143
2019-03-05,23,22.5122,18.3971
2019-03-05,24,20.6377,19.3495
2019-03-06,1,19.8291,20.0737
2019-03-06,2,19.8047,20.3693
2019-03-06,3,19.6305,21.0808
2019-03-06,4,19.9159,21.1279
2019-03-06,5,20.5941,23.0137
2019-03-06,6,25.4244,25.9368
2019-03-06,7,35.2935,24.4838
2019-03-06,8,34.8042,25.0963
2019-03-06,9,34.3666,32.2181
2019-03-06,10,35.0041,60.3964
2019-03-06,11,35.4015,50.5847
2019-03-06,12,32.5483,27.9613
2019-03-06,13,30.1456,43.2265
2019-03-06,14,26.6353,23.0505
2019-03-06,15,24.842,22.1464
2019-03-06,16,23.163,20.5616
2019-03-06,17,21.928,21.4298
2019-03-06,18,21.815,22.271
2019-03-06,19,21.7117,58.2683
2019-03-06,20,20.7793,19.463
2019-03-06,21,17.0138,18.8762
2019-03-06,22,16.5875,20.7758
2019-03-06,23,14.7215,14.5459
2019-03-06,24,9.5482,23.0781
2019-03-07,1,8.2008,15.0428
2019-03-07,2,5.7974,16.0363
2019-03-07,3,3.5138,12.3508
2019-03-07,4,2.3863,16.9232
2019-03-07,5,6.1845,9.6828
2019-03-07,6,8.1225,17.5273
2019-03-07,7,10.451,14.5803
2019-03-07,8,11.5746,15.8247
2019-03-07,9,12.2076,21.7558
2019-03-07,10,12.8759,18.4648
2019-03-07,11,10.9934,15.4672
2019-03-07,12,10.1796,14.6208
2019-03-07,13,9.9858,11.741
2019-03-07,14,9.2522,11.9488
2019-03-07,15,8.9362,14.2404
2019-03-07,16,10.4457,20.5742
2019-03-07,17,13.3196,37.2315
2019-03-07,18,18.5232,10.3963
2019-03-07,19,22.5738,14.8148
2019-03-07,20,19.3205,18.9224
2019-03-07,21,16.065,14.6562
2019-03-07,22,16.3366,17.3949
2019-03-07,23,17.1372,27.6698
2019-03-07,24,12.4046,18.1876
2019-03-08,1,18.1623,16.972
2019-03-08,2,18.1623,16.972
2019-03-08,3,21.4937,17.3788
2019-03-08,4,20.6764,17.0073
2019-03-08,5,21.5725,17.8999
2019-03-08,6,21.6766,16.8694
2019-03-08,7,23.5455,18.186
2019-03-08,8,26.1269,18.6297
2019-03-08,9,28.6662,19.6519
2019-03-08,10,30.8647,20.5351
2019-03-08,11,32.6111,20.6047
2019-03-08,12,32.9552,22.7163
2019-03-08,13,28.5687,22.6356
2019-03-08,14,25.9721,22.4271
2019-03-08,15,26.1514,22.2414
2019-03-08,16,24.4015,21.7327
2019-03-08,17,24.718,21.0545
2019-03-08,18,26.805,21.5394
2019-03-08,19,29.0277,22.6441
2019-03-08,20,45.5575,23.5905
2019-03-08,21,38.09,24.2492
2019-03-08,22,32.646,23.0721
2019-03-08,23,28.4296,30.5798
2019-03-08,24,24.7825,25.1493
2019-03-09,1,22.5825,26.8152
2019-03-09,2,22.236,24.5588
2019-03-09,3,22.1876,29.2243
2019-03-09,4,24.6208,25.5161
2019-03-09,5,28.7361,24.7342
2019-03-09,6,29.0639,24.7186
2019-03-09,7,46.0615,120.5165
2019-03-09,8,47.5791,43.4818
2019-03-09,9,45.8987,29.6959
2019-03-09,10,48.655,28.273
2019-03-09,11,49.3848,29.2713
2019-03-09,12,41.0682,27.2576
2019-03-09,13,37.3801,22.9855
2019-03-09,14,33.8357,23.651
2019-03-09,15,33.0045,25.4841
2019-03-09,16,29.2141,23.7914
2019-03-09,17,26.5789,22.785
2019-03-09,18,26.9188,22.8486
2019-03-09,19,28.357,24.8342
2019-03-09,20,33.9814,42.4686
2019-03-09,21,26.8271,22.4504
2019-03-09,22,23.1566,20.3386
2019-03-09,23,21.7239,19.3988
2019-03-09,24,18.0689,13.3726
2019-03-10,1,18.2211,11.2683
2019-03-10,3,17.3705,15.0019
2019-03-10,4,17.5938,18.2985
2019-03-10,5,19.215,14.4598
2019-03-10,6,21.8676,16.788
2019-03-10,7,30.9054,14.9496
2019-03-10,8,30.9398,20.7831
2019-03-10,9,27.5711,17.2068
2019-03-10,10,24.7216,18.381
2019-03-10,11,21.3773,20.0472
2019-03-10,12,19.7728,20.1926
2019-03-10,13,17.33,23.7126
2019-03-10,14,16.7715,45.653
2019-03-10,15,15.3849,15.4963
2019-03-10,16,14.4704,13.0768
2019-03-10,17,14.2255,22.0377
2019-03-10,18,16.0126,21.1168
2019-03-10,19,17.6032,18.6251
2019-03-10,20,20.5747,34.0643
2019-03-10,21,18.3946,20.5979
2019-03-10,22,14.1634,14.7721
2019-03-10,23,12.6429,7.5879
2019-03-10,24,9.8358,2.9515
2019-03-11,1,10.3785,0.1025
2019-03-11,2,8.1212,-9.7684
2019-03-11,3,7.4826,-14.7937
2019-03-11,4,7.237,-1.3707
2019-03-11,5,8.4559,-1.5619
2019-03-11,6,15.1668,11.6216
2019-03-11,7,22.0615,24.8796
2019-03-11,8,23.8384,13.9893
2019-03-11,9,18.5013,22.7374
2019-03-11,10,17.6285,11.2909
2019-03-11,11,17.7234,15.5998
2019-03-11,12,16.5046,20.5628
2019-03-11,13,16.3451,28.5228
2019-03-11,14,16.6543,91.4998
2019-03-11,15,16.3585,19.8388
2019-03-11,16,16.2504,19.8893
2019-03-11,17,15.5555,22.1951
2019-03-11,18,17.0272,16.9666
2019-03-11,19,17.7757,10.5858
2019-03-11,20,22.1715,14.5864
2019-03-11,21,19.857,15.3964
2019-03-11,22,15.0933,6.9127
2019-03-11,23,14.4083,-3.7
2019-03-11,24,9.4885,0.9943
2019-03-12,1,2.4626,-1.0055
2019-03-12,2,0.5523,4.1763
2019-03-12,3,0.8016,10.0134
2019-03-12,4,2.1231,11.4387
2019-03-12,5,5.4626,14.4439
2019-03-12,6,11.7439,66.5227
2019-03-12,7,21.6615,22.6945
2019-03-12,8,22.8445,19.9117
2019-03-12,9,19.3962,20.2392
2019-03-12,10,19.6933,18.4643
2019-03-12,11,18.4732,17.0226
2019-03-12,12,17.2246,15.3993
2019-03-12,13,16.3596,14.0117
2019-03-12,14,16.0952,11.0737
2019-03-12,15,15.4432,8.9875
2019-03-12,16,15.0195,9.317
2019-03-12,17,14.981,15.3456
2019-03-12,18,16.0841,9.4695
2019-03-12,19,17.6676,7.6367
2019-03-12,20,21.9348,22.5941
2019-03-12,21,18.7337,17.3453
2019-03-12,22,16.2211,10.9553
2019-03-12,23,14.5816,2.0881
2019-03-12,24,11.8315,-1.8148
2019-03-13,1,11.6868,-1.0007
2019-03-13,2,11.5526,1.5636
2019-03-13,3,13.0499,-5.2871
2019-03-13,4,12.8122,-4.3313
2019-03-13,5,16.4922,8.1502
2019-03-13,6,21.1116,13.7943
2019-03-13,7,31.9501,13.9938
2019-03-13,8,30.3696,25.8082
2019-03-13,9,28.1606,20.4547
2019-03-13,10,29.5374,19.9604
2019-03-13,11,29.6618,18.6956
2019-03-13,12,29.0343,21.2294
2019-03-13,13,28.9583,19.7776
2019-03-13,14,28.7152,19.0599
2019-03-13,15,27.7216,18.6828
2019-03-13,16,27.0843,18.0101
2019-03-13,17,28.4619,17.3834
2019-03-13,18,32.8934,17.3189
2019-03-13,19,36.0847,20.6176
2019-03-13,20,48.5949,24.568
2019-03-13,21,46.2574,27.082
2019-03-13,22,39.9136,26.3177
2019-03-13,23,36.1683,24.8266
2019-03-13,24,29.4537,22.5646
2019-03-14,1,26.6288,22.2965
2019-03-14,2,23.5259,20.7402
2019-03-14,3,21.8508,19.9137
2019-03-14,4,21.4756,19.344
2019-03-14,5,21.7096,19.9692
2019-03-14,6,24.3687,19.8987
2019-03-14,7,26.6819,21.4859
2019-03-14,8,32.6678,21.636
2019-03-14,9,34.269,21.9755
2019-03-14,10,35.2902,23.6303
2019-03-14,11,33.8933,22.2822
2019-03-14,12,30.2022,20.3852
2019-03-14,13,26.1966,20.7517
2019-03-14,14,23.8217,19.7077
2019-03-14,15,23.3621,19.0677
2019-03-14,16,22.7044,19.0545
2019-03-14,17,23.2173,19.1364
2019-03-14,18,24.7773,20.2127
2019-03-14,19,26.7238,18.942
2019-03-14,20,31.0709,18.6542
2019-03-14,21,27.1948,17.5189
2019-03-14,22,22.3093,15.3312
2019-03-14,23,20.0851,12.025
2019-03-14,24,17.6507,14.2419
2019-03-15,1,18.4262,20.1716
2019-03-15,2,18.1475,15.2249
2019-03-15,3,18.6101,17.6515
2019-03-15,4,19.4736,24.0322
2019-03-15,5,21.6845,24.2723
2019-03-15,6,24.8057,22.9756
2019-03-15,7,26.4465,22.5631
2019-03-15,8,28.8723,23.9855
2019-03-15,9,34.7132,23.4211
2019-03-15,10,39.357,25.9052
2019-03-15,11,32.687,26.1284
2019-03-15,12,29.6944,23.1277
2019-03-15,13,27.2954,22.7805
2019-03-15,14,25.1248,23.3709
2019-03-15,15,24.3686,22.1862
2019-03-15,16,23.6665,21.9099
2019-03-15,17,23.5106,21.6284
2019-03-15,18,26.0082,21.4591
2019-03-15,19,28.0521,20.7797
2019-03-15,20,35.5879,21.0227
2019-03-15,21,29.9987,19.7948
2019-03-15,22,23.5738,17.2159
2019-03-15,23,20.4343,16.5755
2019-03-15,24,18.0581,15.1998
2019-03-16,1,19.1923,16.2914
2019-03-16,2,19.0257,18.1492
2019-03-16,3,19.9978,18.3803
2019-03-16,4,21.234,18.6059
2019-03-16,5,23.745,19.0508
2019-03-16,6,26.4005,20.4132
2019-03-16,7,43.7098,24.3065
2019-03-16,8,51.5129,26.6219
2019-03-16,9,48.0538,22.7048
2019-03-16,10,53.0184,24.5318
2019-03-16,11,39.0396,25.4207
2019-03-16,12,36.8546,24.9687
2019-03-16,13,32.3521,24.7331
2019-03-16,14,32.1042,22.5363
2019-03-16,15,28.4742,22.0631
2019-03-16,16,26.7395,20.7418
2019-03-16,17,26.6021,20.5861
2019-03-16,18,28.6355,20.1419
2019-03-16,19,29.701,19.3849
2019-03-16,20,34.3745,18.8092
2019-03-16,21,28.6722,7.3198
2019-03-16,22,23.3139,9.8594
2019-03-16,23,18.3179,10.8159
2019-03-16,24,8.7281,-10.6499
2019-03-17,1,7.4325,1.8363
2019-03-17,2,7.2692,-6.1475
2019-03-17,3,6.7776,-11.2186
2019-03-17,4,8.7897,11.1082
2019-03-17,5,11.4693,11.2291
2019-03-17,6,21.3992,17.8184
2019-03-17,7,26.7276,19.7365
2019-03-17,8,27.1755,20.6361
2019-03-17,9,27.2069,18.1863
2019-03-17,10,29.1659,19.9444
2019-03-17,11,27.1609,16.9238
2019-03-17,12,25.7544,15.0986
2019-03-17,13,23.2538,12.4571
2019-03-17,14,23.4596,17.9955
2019-03-17,15,20.9761,16.0233
2019-03-17,16,20.0082,15.9243
2019-03-17,17,20.3344,15.9519
2019-03-17,18,20.9949,16.7823
2019-03-17,19,24.1652,19.2674
2019-03-17,20,34.3958,19.6155
2019-03-17,21,33.0855,22.9468
2019-03-17,22,26.5972,20.8841
2019-03-17,23,23.3267,18.1709
2019-03-17,24,19.0017,18.183
2019-03-18,1,18.6304,17.3888
2019-03-18,2,17.9827,17.3346
2019-03-18,3,17.4984,16.6867
2019-03-18,4,17.8264,16.762
2019-03-18,5,18.4002,17.8119
2019-03-18,6,21.2525,18.614
2019-03-18,7,27.9198,21.827
2019-03-18,8,27.9778,24.2178
2019-03-18,9,26.4005,19.5729
2019-03-18,10,29.0866,42.3276
2019-03-18,11,26.6345,23.9373
2019-03-18,12,24.4675,19.174
2019-03-18,13,23.0288,17.2391
2019-03-18,14,23.094,16.6173
2019-03-18,15,21.157,15.8027
2019-03-18,16,20.4249,15.7282
2019-03-18,17,21.0575,12.9765
2019-03-18,18,23.7689,8.9594
2019-03-18,19,26.0464,16.7524
2019-03-18,20,35.4515,22.1963
2019-03-18,21,39.0841,25.1443
2019-03-18,22,29.8744,20.6094
2019-03-18,23,26.517,20.2562
2019-03-18,24,22.2748,19.1206
2019-03-19,1,19.1111,17.782
2019-03-19,2,18.3886,21.6523
2019-03-19,3,18.6164,17.9989
2019-03-19,4,18.5736,17.1183
2019-03-19,5,20.0117,17.8101
2019-03-19,6,25.1495,18.2879
2019-03-19,7,36.551,25.8354
2019-03-19,8,39.339,23.9331
2019-03-19,9,36.7601,23.1955
2019-03-19,10,39.5485,28.9962
2019-03-19,11,37.5488,30.4557
2019-03-19,12,35.8508,27.1971
2019-03-19,13,34.3244,28.3679
2019-03-19,14,32.95,30.106
2019-03-19,15,29.5512,29.3689
2019-03-19,16,28.887,22.6036
2019-03-19,17,28.6433,24.5098
2019-03-19,18,29.2571,22.0046
2019-03-19,19,29.9848,21.5436
2019-03-19,20,35.5787,20.8267
2019-03-19,21,33.0896,21.9292
2019-03-19,22,26.3126,21.7819
2019-03-19,23,21.7154,19.607
2019-03-19,24,18.0733,17.3136
2019-03-28,1,9.1824,-12.3377
2019-03-28,2,8.2008,-10.0932
2019-03-28,3,5.26,-14.232
2019-03-28,4,6.0629,-12.3625
2019-03-28,5,7.8177,-18.0354
2019-03-28,6,11.0645,-10.1602
2019-03-28,7,13.6546,-2.6119
2019-03-28,8,15.6939,-1.8643
2019-03-28,9,17.7493,8.6551
2019-03-28,10,21.2535,15.014
2019-03-28,11,19.8148,14.6393
2019-03-28,12,20.0526,12.8523
2019-03-28,13,18.4472,11.1058
2019-03-28,14,16.5034,12.3758
2019-03-28,15,15.6412,8.0129
2019-03-28,16,13.972,15.2367
2019-03-28,17,14.4341,8.8389
2019-03-28,18,17.4576,9.7519
2019-03-28,19,20.5386,6.6834
2019-03-28,20,27.0794,14.922
2019-03-28,21,29.8664,32.2376
2019-03-28,22,30.2204,18.2465
2019-03-28,23,26.816,17.3334
2019-03-28,24,20.5763,19.1436
2019-03-29,1,27.3751,19.0035
2019-03-29,2,27.5732,19.5894
2019-03-29,3,29.3473,19.6692
2019-03-29,4,30.1975,18.8653
2019-03-29,5,30.586,19.224
2019-03-29,6,32.0767,18.3629
2019-03-29,7,39.1633,18.5742
2019-03-29,8,43.1599,21.425
2019-03-29,9,56.3457,25.8732
2019-03-29,10,56.2009,27.8311
2019-03-29,11,44.9451,23.7702
2019-03-29,12,40.5004,19.7406
2019-03-29,13,36.9135,21.4112
2019-03-29,14,34.2157,22.0137
2019-03-29,15,31.8337,20.2399
2019-03-29,16,28.8531,20.4338
2019-03-29,17,29.309,20.0916
2019-03-29,18,33.1124,21.7619
2019-03-29,19,34.0984,25.0949
2019-03-29,20,42.0346,26.5142
2019-03-29,21,47.9464,299.1605
2019-03-29,22,33.532,19.2067
2019-03-29,23,24.3601,20.5889
2019-03-29,24,20.7242,19.869
2019-03-30,1,21.0276,16.5972
2019-03-30,2,20.7748,18.1527
2019-03-30,3,20.502,18.6019
2019-03-30,4,21.412,20.8954
2019-03-30,5,24.6682,26.392
2019-03-30,6,30.438,37.8469
2019-03-30,7,48.8861,39.4216
2019-03-30,8,48.0878,27.6614
2019-03-30,9,45.8076,20.6581
2019-03-30,10,47.0233,23.2295
2019-03-30,11,35.8479,20.5778
2019-03-30,12,34.2148,18.7254
2019-03-30,13,31.4408,23.1439
2019-03-30,14,31.234,22.1531
2019-03-30,15,29.3697,22.0146
2019-03-30,16,25.871,21.0134
2019-03-30,17,25.4116,21.066
2019-03-30,18,26.83,20.3558
2019-03-30,19,27.1778,20.5351
2019-03-30,20,30.9674,24.5632
2019-03-30,21,27.775,106.693
2019-03-30,22,19.1307,17.2318
2019-03-30,23,9.7904,7.6464
2019-03-30,24,4.1231,-2.0428
2019-03-31,1,8.4612,2.1582
2019-03-31,2,6.2199,4.5814
2019-03-31,3,7.2324,11.3651
2019-03-31,4,9.2703,9.4985
2019-03-31,5,13.7856,11.4472
2019-03-31,6,18.5036,21.2709
2019-03-31,7,30.0195,49.744
2019-03-31,8,29.5004,54.1451
2019-03-31,9,29.2336,25.5321
2019-03-31,10,36.7571,22.1208
2019-03-31,11,30.6948,24.2898
2019-03-31,12,29.1252,21.0162
2019-03-31,13,25.3094,18.8057
2019-03-31,14,25.9775,21.1211
2019-03-31,15,22.9147,19.0282
2019-03-31,16,20.462,19.8915
2019-03-31,17,18.9146,18.1974
2019-03-31,18,17.9119,17.5582
2019-03-31,19,18.6251,17.0259
2019-03-31,20,21.2476,139.8332
2019-03-31,21,21.999,104.8305
2019-03-31,22,14.8739,19.1585
2019-03-31,23,11.7127,17.7066
2019-03-31,24,6.9489,5.4974
2019-04-01,1,10.8337,12.0942
2019-04-01,2,9.8726,4.2228
2019-04-01,3,10.366,-1.2462
2019-04-01,4,9.6352,13.0962
2019-04-01,5,11.9345,14.5507
2019-04-01,6,16.9139,12.3348
2019-04-01,7,23.9962,35.5723
2019-04-01,8,23.2187,20.0591
2019-04-01,9,21.0579,36.1718
2019-04-01,10,20.3364,39.7835
2019-04-01,11,18.107,21.2611
2019-04-01,12,16.4419,8.7092
2019-04-01,13,16.5115,33.999
2019-04-01,14,17.8393,6.3006
2019-04-01,15,15.3499,6.2732
2019-04-01,16,14.0682,1.6194
2019-04-01,17,14.4532,0.3694
2019-04-01,18,14.3321,-0.0134
2019-04-01,19,15.024,11.6356
2019-04-01,20,21.0711,8.5225
2019-04-01,21,25.7343,16.2494
2019-04-01,22,18.1761,15.3088
2019-04-01,23,15.6606,15.1578
2019-04-01,24,13.4546,18.4835
2019-04-02,1,16.2611,17.2343
2019-04-02,2,16.2025,18.4478
2019-04-02,3,16.7138,16.6335
2019-04-02,4,17.6109,18.3328
2019-04-02,5,20.1517,257.5793
2019-04-02,6,23.7893,18.1702
2019-04-02,7,37.0742,23.2142
2019-04-02,8,34.467,23.8453
2019-04-02,9,34.7763,27.3214
2019-04-02,10,38.4258,28.8726
2019-04-02,11,35.1197,24.4517
2019-04-02,12,34.6056,27.8596
2019-04-02,13,33.8035,28.3353
2019-04-02,14,39.144,44.5056
2019-04-02,15,37.3486,28.8661
2019-04-02,16,35.2958,29.4067
2019-04-02,17,36.8264,30.6332
2019-04-02,18,38.2038,32.9685
2019-04-02,19,38.1212,28.5595
2019-04-02,20,46.902,127.7257
2019-04-02,21,57.7717,107.5858
2019-04-02,22,33.2447,20.8143
2019-04-02,23,27.368,17.9678
2019-04-02,24,22.4208,19.9733
2019-04-03,1,20.1751,14.7294
2019-04-03,2,18.7108,7.4679
2019-04-03,3,18.3669,9.698
2019-04-03,4,17.3719,11.5466
2019-04-03,5,19.7321,10.6845
2019-04-03,6,23.3185,5.8633
2019-04-03,7,31.621,18.3036
2019-04-03,8,31.9648,19.5588
2019-04-03,9,33.8617,17.9858
2019-04-03,10,35.0881,26.3197
2019-04-03,11,33.8849,23.0013
2019-04-03,12,29.7942,18.4811
2019-04-03,13,28.0443,15.461
2019-04-03,14,27.7209,13.4203
2019-04-03,15,25.4331,14.1243
2019-04-03,16,22.2724,44.0191
2019-04-03,17,20.8697,17.3521
2019-04-03,18,20.5416,21.4131
2019-04-03,19,18.7493,23.4316
2019-04-03,20,20.514,18.9487
2019-04-03,21,21.409,15.4829
2019-04-03,22,14.135,7.2667
2019-04-03,23,10.0894,11.0805
2019-04-03,24,3.668,2.1062
2019-04-04,1,1.1557,9.1571
2019-04-04,2,2.457,-9.978
2019-04-04,3,0.2976,0.3291
2019-04-04,4,1.5479,10.1598
2019-04-04,5,8.7591,8.1023
2019-04-04,6,14.1544,29.2041
2019-04-04,7,16.4245,14.0829
2019-04-04,8,18.3177,17.9113
2019-04-04,9,23.2438,17.8757
2019-04-04,10,22.9878,19.9691
2019-04-04,11,23.2548,18.4665
2019-04-04,12,23.2595,16.0639
2019-04-04,13,23.6504,22.848
2019-04-04,14,21.4302,37.2376
2019-04-04,15,21.6536,85.9529
2019-04-04,16,21.865,66.2223
2019-04-04,17,22.2162,199.9641
2019-04-04,18,25.048,22.732
2019-04-04,19,25.0423,22.2321
2019-04-04,20,30.593,33.0909
2019-04-04,21,30.1695,14.5271
2019-04-04,22,23.4697,9.8752
2019-04-04,23,21.3265,14.1162
2019-04-04,24,16.2341,6.9358
2019-04-05,1,16.4707,7.791
2019-04-05,2,16.3693,7.3144
2019-04-05,3,16.1329,1.7179
2019-04-05,4,16.8039,14.6088
2019-04-05,5,18.6221,14.9355
2019-04-05,6,18.7475,14.8829
2019-04-05,7,20.4082,-15.8684
2019-04-05,8,19.983,3.4997
2019-04-05,9,21.5857,13.1951
2019-04-05,10,23.2055,13.4277
2019-04-05,11,23.0336,-8.0081
2019-04-05,12,23.0154,12.4874
2019-04-05,13,24.7588,13.0798
2019-04-05,14,21.6019,14.644
2019-04-05,15,22.7748,14.9651
2019-04-05,16,25.4417,16.2809
2019-04-05,17,25.9479,20.9457
2019-04-05,18,28.1024,29.1124
2019-04-05,19,31.2818,21.7422
2019-04-05,20,40.7887,70.3842
2019-04-05,21,49.1648,257.294
2019-04-05,22,35.4958,21.5026
2019-04-05,23,27.2838,22.4429
2019-04-05,24,21.785,19.3264
2019-04-06,1,18.4473,14.5596
2019-04-06,2,17.6607,16.6179
2019-04-06,3,17.2825,17.0019
2019-04-06,4,16.9806,16.2256
2019-04-06,5,19.2165,14.5268
2019-04-06,6,21.604,17.6195
2019-04-06,7,26.6518,18.4231
2019-04-06,8,26.8289,19.3395
2019-04-06,9,28.3919,18.0437
2019-04-06,10,30.8365,83.0931
2019-04-06,11,30.9707,30.6429
2019-04-06,12,30.9405,19.869
2019-04-06,13,32.652,91.6722
2019-04-06,14,33.8912,43.569
2019-04-06,15,35.8289,52.449
2019-04-06,16,34.7768,55.3144
2019-04-06,17,38.8085,104.7211
2019-04-06,18,39.2956,34.9205
2019-04-06,19,39.8515,51.4559
2019-04-06,20,42.8308,29.2806
2019-04-06,21,48.9047,30.6653
2019-04-06,22,31.2064,25.4292
2019-04-06,23,27.2296,16.4027
2019-04-06,24,20.8955,16.9299
2019-04-07,1,19.8411,17.4382
2019-04-07,2,18.1047,17.5577
2019-04-07,3,17.442,17.1143
2019-04-07,4,17.4464,17.0339
2019-04-07,5,19.4623,17.6772
2019-04-07,6,22.3938,17.9399
2019-04-07,7,29.7457,19.0055
2019-04-07,8,28.0442,20.5258
2019-04-07,9,29.218,19.5092
2019-04-07,10,33.6852,88.9103
2019-04-07,11,31.6682,73.4649
2019-04-07,12,32.1377,18.5476
2019-04-07,13,28.3304,19.3715
2019-04-07,14,29.3033,17.5885
2019-04-07,15,26.5457,18.2288
2019-04-07,16,25.1133,20.586
2019-04-07,17,25.5973,24.4885
2019-04-07,18,25.5188,22.9434
2019-04-07,19,24.0126,20.6292
2019-04-07,20,24.9261,15.7264
2019-04-07,21,25.9514,14.5977
2019-04-07,22,15.7396,6.2529
2019-04-07,23,8.5008,2.5434
2019-04-07,24,0.7589,-13.6589
2019-04-08,1,1.8047,-14.17
2019-04-08,2,-1.4736,-21.4414
2019-04-08,3,-2.6181,-12.1177
2019-04-08,4,-3.0072,-14.7358
2019-04-08,5,-0.2718,-5.6562
2019-04-08,6,8.5649,-7.2806
2019-04-08,7,16.6476,4.0685
2019-04-08,8,15.712,2.7343
2019-04-08,9,16.4922,7.4471
2019-04-08,10,17.6764,14.0326
2019-04-08,11,18.1222,17.844
2019-04-08,12,19.8097,11.6142
2019-04-08,13,22.1481,15.4306
2019-04-08,14,26.3437,13.045
2019-04-08,15,26.7402,13.1432
2019-04-08,16,28.1354,20.6949
2019-04-08,17,32.3244,16.459
2019-04-08,18,30.7216,18.1238
2019-04-08,19,25.6591,14.9483
2019-04-08,20,26.2841,11.8286
2019-04-08,21,31.3292,12.6303
2019-04-08,22,22.0823,25.5666
2019-04-08,23,14.0509,16.0749
2019-04-08,24,9.1055,10.1058
2019-04-09,1,6.8362,13.6418
2019-04-09,2,3.5549,23.4059
2019-04-09,3,1.3316,7.0837
2019-04-09,4,0.8612,2.7191
2019-04-09,5,5.9008,8.8857
2019-04-09,6,9.2286,9.6852
2019-04-09,7,16.5737,67.0579
2019-04-09,8,16.6342,27.5613
2019-04-09,9,16.5295,18.8207
2019-04-09,10,16.9489,31.2652
2019-04-09,11,16.7243,16.0497
2019-04-09,12,16.2894,14.405
2019-04-09,13,16.8573,18.2759
2019-04-09,14,18.1668,20.4021
2019-04-09,15,15.8643,15.2064
2019-04-09,16,16.2203,16.2868
2019-04-09,17,18.537,12.7693
2019-04-09,18,17.6167,10.8347
2019-04-09,19,20.1038,16.325
2019-04-09,20,25.307,327.4795
2019-04-09,21,35.9989,436.9532
2019-04-09,22,23.4562,17.7323
2019-04-09,23,19.4073,19.0384
2019-04-09,24,16.7381,19.2536
2019-04-10,1,17.3917,17.3155
2019-04-10,2,17.1102,15.3983
2019-04-10,3,16.9887,18.9869
2019-04-10,4,17.513,21.6137
2019-04-10,5,20.0062,22.1433
2019-04-10,6,23.0245,17.092
2019-04-10,7,33.7121,19.9725
2019-04-10,8,33.9096,19.5854
2019-04-10,9,33.7189,21.2818
2019-04-10,10,33.8791,21.1313
2019-04-10,11,30.0944,22.4563
2019-04-10,12,28.4759,27.459
2019-04-10,13,28.6504,22.0528
2019-04-10,14,29.2701,28.2955
